player,bpm,obpm,dbpm,vorp,age,ts_pct,mp,tov_pct,trb_pct,usg_pct,fg3a_per_fga_pct,fta_per_fga_pct,team,year,fg3_pct,fg2_pct,ft_pct
Gustavo Ayón,-0.5,-1.8,1.4,0.1,27,0.539,163,16.0,19.4,15.0,0.0,0.286,MIL,2013,0.0,0.595,0.083
Drew Gooden,-6.7,-6.1,-0.6,-0.2,31,0.382,151,11.7,11.0,22.2,0.082,0.262,MIL,2013,0.2,0.339,0.688
Ish Smith,-1.2,-3.0,1.8,0.0,24,0.442,138,18.9,5.8,16.7,0.233,0.0,MIL,2013,0.4,0.394,0.0
Joel Przybilla,-7.1,-7.3,0.2,-0.1,33,0.205,68,45.0,16.6,5.7,0.0,0.5,MIL,2013,0.0,0.25,0.0
Tristan Thompson,-1.8,-0.2,-1.6,0.1,21,0.516,2564,11.7,17.5,18.3,0.004,0.364,CLE,2013,0.0,0.49,0.608
Alonzo Gee,-2.6,-2.2,-0.3,-0.4,25,0.505,2541,13.7,7.3,16.9,0.294,0.276,CLE,2013,0.315,0.45,0.795
Kyrie Irving,3.7,4.3,-0.7,3.0,20,0.553,2048,13.8,6.1,30.2,0.261,0.271,CLE,2013,0.391,0.474,0.855
Tyler Zeller,-4.0,-3.1,-0.9,-1.0,23,0.486,2033,13.1,12.5,15.9,0.007,0.281,CLE,2013,0.0,0.441,0.764
Dion Waiters,-2.1,-0.4,-1.8,-0.1,21,0.492,1756,11.8,4.9,26.1,0.249,0.261,CLE,2013,0.31,0.446,0.746
C.J. Miles,1.1,2.0,-0.9,1.1,25,0.551,1364,9.5,7.4,23.9,0.534,0.174,CLE,2013,0.384,0.451,0.869
Shaun Livingston,-0.2,-0.3,0.1,0.5,27,0.559,1135,15.7,6.2,14.7,0.004,0.296,CLE,2013,0.0,0.509,0.843
Wayne Ellington,-0.5,0.7,-1.2,0.4,25,0.556,985,8.5,6.7,17.6,0.433,0.179,CLE,2013,0.371,0.492,0.898
Daniel Gibson,-3.4,-2.8,-0.6,-0.3,26,0.475,919,10.5,3.8,14.3,0.66,0.15,CLE,2013,0.344,0.333,0.703
Anderson Varejão,3.7,3.8,-0.1,1.3,30,0.529,901,11.6,23.2,18.7,0.017,0.353,CLE,2013,0.0,0.486,0.755
Luke Walton,-1.0,-1.9,0.9,0.2,32,0.453,857,24.0,9.8,13.0,0.37,0.11,CLE,2013,0.299,0.447,0.5
Marreese Speights,-3.1,-0.7,-2.3,-0.2,25,0.515,721,10.5,15.8,26.6,0.015,0.32,CLE,2013,0.2,0.461,0.806
Omri Casspi,-0.1,-0.8,0.7,0.2,24,0.486,503,11.0,13.1,17.7,0.475,0.256,CLE,2013,0.329,0.452,0.537
Jeremy Pargo,-2.7,-0.7,-1.9,-0.1,26,0.478,447,15.3,4.1,24.1,0.305,0.219,CLE,2013,0.316,0.438,0.683
Kevin Jones,-4.1,-1.9,-2.2,-0.2,23,0.418,334,6.6,13.5,16.2,0.0,0.14,CLE,2013,0.0,0.402,0.6
Donald Sloan,-2.9,-1.7,-1.2,-0.1,25,0.455,257,12.7,6.3,17.7,0.244,0.321,CLE,2013,0.368,0.339,0.8
Samardo Samuels,-6.2,-4.6,-1.6,-0.2,24,0.411,196,7.8,8.3,17.4,0.017,0.4,CLE,2013,0.0,0.373,0.583
Jon Leuer,-9.3,-6.5,-2.7,-0.2,23,0.359,91,14.0,8.3,17.5,0.107,0.214,CLE,2013,0.0,0.4,0.333
Chris Quinn,-9.2,-7.2,-1.9,-0.1,29,0.296,78,26.2,1.5,13.1,0.313,0.125,CLE,2013,0.0,0.364,1.0
Al Horford,1.9,1.3,0.6,2.7,26,0.56,2756,11.3,15.7,21.8,0.006,0.196,ATL,2013,0.5,0.544,0.644
Josh Smith,1.8,0.3,1.5,2.5,27,0.501,2683,14.6,13.6,26.7,0.17,0.272,ATL,2013,0.303,0.498,0.517
Jeff Teague,0.3,0.9,-0.6,1.5,24,0.543,2628,17.6,3.9,23.0,0.255,0.232,ATL,2013,0.359,0.482,0.881
Kyle Korver,1.8,1.1,0.7,2.2,31,0.637,2259,9.9,7.4,14.5,0.689,0.13,ATL,2013,0.457,0.471,0.859
Devin Harris,0.1,-0.5,0.6,0.8,29,0.565,1421,14.7,4.7,19.5,0.519,0.348,ATL,2013,0.335,0.549,0.727
DeShawn Stevenson,-2.4,-2.0,-0.4,-0.1,31,0.522,1158,7.8,6.0,11.8,0.798,0.088,ATL,2013,0.364,0.415,0.522
Zaza Pachulia,-1.7,-2.0,0.2,0.1,28,0.534,1134,19.6,17.0,14.6,0.012,0.427,ATL,2013,0.0,0.479,0.757
Lou Williams,1.0,1.3,-0.3,0.9,26,0.555,1119,13.0,4.1,23.6,0.442,0.273,ATL,2013,0.367,0.466,0.868
Ivan Johnson,-1.6,-2.3,0.7,0.1,28,0.546,1035,14.7,14.7,21.7,0.037,0.368,ATL,2013,0.077,0.536,0.618
Anthony Tolliver,-3.1,-2.5,-0.5,-0.3,27,0.531,963,13.1,9.2,13.2,0.616,0.236,ATL,2013,0.338,0.446,0.863
John Jenkins,-0.8,0.4,-1.2,0.3,21,0.576,902,11.0,6.0,18.7,0.469,0.238,ATL,2013,0.384,0.5,0.843
Dahntay Jones,-6.6,-6.2,-0.4,-0.4,32,0.46,381,14.3,4.7,13.6,0.146,0.378,ATL,2013,0.25,0.414,0.677
Mike Scott,-3.5,-0.9,-2.6,-0.1,24,0.533,376,10.9,16.7,23.7,0.007,0.381,ATL,2013,0.0,0.479,0.768
Johan Petro,-5.0,-4.8,-0.3,-0.3,27,0.468,352,17.2,18.2,18.3,0.036,0.109,ATL,2013,0.25,0.443,0.917
Anthony Morrow,-0.8,-1.5,0.7,0.1,27,0.526,301,3.3,4.9,18.9,0.342,0.162,ATL,2013,0.395,0.438,0.889
Shelvin Mack,-2.8,-2.2,-0.6,-0.1,22,0.577,268,21.0,5.1,19.7,0.417,0.167,ATL,2013,0.4,0.551,0.571
Jannero Pargo,-3.9,-2.0,-1.9,0.0,33,0.45,113,11.4,3.5,18.0,0.526,0.053,ATL,2013,0.35,0.333,1.0
Jeremy Tyler,-3.2,-3.7,0.5,0.0,21,0.0,5,0.0,34.3,0.0,0.0,0.0,ATL,2013,0.0,0.0,0.0
LeBron James,11.7,9.3,2.4,9.9,28,0.64,2877,12.4,13.1,30.2,0.188,0.395,MIA,2013,0.406,0.602,0.753
Chris Bosh,1.3,1.5,-0.2,2.1,28,0.592,2454,11.0,12.6,22.7,0.082,0.333,MIA,2013,0.284,0.557,0.798
Dwyane Wade,4.4,3.7,0.7,3.8,31,0.571,2391,13.2,8.9,29.5,0.06,0.389,MIA,2013,0.258,0.537,0.725
Mario Chalmers,0.4,-0.5,0.9,1.3,26,0.576,2068,17.1,5.1,16.1,0.569,0.212,MIA,2013,0.409,0.456,0.795
Ray Allen,0.3,1.1,-0.8,1.2,37,0.599,2035,12.5,6.6,19.3,0.51,0.243,MIA,2013,0.419,0.48,0.886
Shane Battier,1.0,0.9,0.1,1.4,34,0.623,1786,8.2,5.7,11.0,0.873,0.105,MIA,2013,0.43,0.348,0.842
Norris Cole,-4.9,-4.3,-0.6,-1.2,24,0.483,1590,18.4,5.0,17.0,0.231,0.188,MIA,2013,0.357,0.44,0.65
Udonis Haslem,-3.2,-2.6,-0.5,-0.4,32,0.535,1414,14.2,17.6,10.7,0.0,0.179,MIA,2013,0.0,0.514,0.711
Mike Miller,1.5,1.8,-0.3,0.8,32,0.596,900,12.9,10.7,14.4,0.758,0.048,MIA,2013,0.417,0.482,0.727
Rashard Lewis,-2.5,-1.5,-1.0,-0.1,33,0.53,792,10.9,9.4,18.2,0.526,0.181,MIA,2013,0.389,0.441,0.622
Chris Andersen,-0.2,-1.0,0.8,0.3,34,0.631,624,12.8,17.0,14.4,0.024,0.756,MIA,2013,0.667,0.575,0.677
Joel Anthony,-1.3,-2.3,0.9,0.1,30,0.542,566,21.5,12.5,8.6,0.0,0.412,MIA,2013,0.0,0.515,0.607
James Jones,-3.0,-2.0,-1.0,-0.1,32,0.478,221,4.6,6.1,14.2,0.869,0.066,MIA,2013,0.302,0.625,0.5
Juwan Howard,-9.3,-7.3,-2.0,-0.1,39,0.54,51,17.1,9.7,22.0,0.0,0.053,MIA,2013,0.0,0.526,1.0
Jarvis Varnado,-13.5,-13.0,-0.5,-0.1,24,0.333,40,62.5,9.2,9.6,0.0,0.0,MIA,2013,0.0,0.333,0.0
Josh Harrellson,-5.9,-4.5,-1.4,0.0,23,0.506,31,23.3,13.9,19.9,0.556,0.222,MIA,2013,0.2,0.75,0.5
Terrel Harris,-9.8,-5.2,-4.6,-0.1,25,0.434,29,25.8,19.1,25.6,0.125,1.0,MIA,2013,0.0,0.286,0.75
Dexter Pittman,-11.3,-6.0,-5.4,0.0,24,0.6,12,28.6,35.9,27.9,0.0,0.0,MIA,2013,0.0,0.6,0.0
Martell Webster,0.8,0.5,0.3,1.6,26,0.601,2200,11.1,7.4,16.9,0.517,0.311,WAS,2013,0.422,0.463,0.848
Emeka Okafor,-0.7,-1.0,0.3,0.7,30,0.496,2052,12.2,18.7,19.5,0.0,0.278,WAS,2013,0.0,0.477,0.571
Bradley Beal,0.2,0.0,0.2,1.0,19,0.515,1745,10.6,6.7,22.2,0.344,0.231,WAS,2013,0.386,0.424,0.786
Kevin Séraphin,-5.5,-4.9,-0.7,-1.5,23,0.478,1721,14.7,11.1,23.5,0.0,0.123,WAS,2013,0.0,0.461,0.693
Nenê,1.3,-0.4,1.7,1.3,30,0.538,1659,16.3,13.6,23.4,0.002,0.453,WAS,2013,0.0,0.481,0.729
John Wall,3.9,2.7,1.1,2.4,22,0.521,1602,15.3,6.8,29.3,0.061,0.416,WAS,2013,0.267,0.452,0.804
Trevor Ariza,2.1,0.1,2.0,1.6,27,0.538,1471,14.6,10.0,17.9,0.463,0.211,WAS,2013,0.364,0.463,0.821
A.J. Price,-0.6,-0.2,-0.4,0.5,26,0.501,1278,12.7,4.9,18.0,0.484,0.15,WAS,2013,0.35,0.427,0.79
Garrett Temple,-2.3,-3.8,1.5,-0.1,26,0.478,1156,18.2,5.9,13.2,0.31,0.143,WAS,2013,0.325,0.444,0.703
Jordan Crawford,0.5,1.3,-0.8,0.7,24,0.512,1127,14.9,6.6,26.4,0.337,0.209,WAS,2013,0.345,0.451,0.821
Chris Singleton,-4.3,-5.6,1.3,-0.6,23,0.425,924,14.2,11.0,15.7,0.149,0.29,WAS,2013,0.194,0.415,0.571
Trevor Booker,-1.0,-1.5,0.6,0.2,25,0.509,887,11.0,14.9,14.5,0.023,0.327,WAS,2013,0.0,0.502,0.556
Cartier Martin,-2.1,-1.6,-0.5,0.0,28,0.511,694,10.8,8.0,19.5,0.579,0.111,WAS,2013,0.397,0.358,0.714
Jan Veselý,-4.7,-5.6,1.0,-0.4,22,0.48,601,17.1,11.3,12.0,0.009,0.342,WAS,2013,0.0,0.504,0.308
Shaun Livingston,-3.9,-5.4,1.6,-0.1,27,0.434,320,19.0,6.4,12.8,0.045,0.227,WAS,2013,0.0,0.381,1.0
Shelvin Mack,-1.7,-2.9,1.2,0.0,22,0.453,141,16.4,6.3,15.8,0.325,0.05,WAS,2013,0.308,0.444,0.5
Earl Barron,-8.9,-8.3,-0.5,-0.2,31,0.357,122,20.3,19.5,18.4,0.0,0.135,WAS,2013,0.0,0.351,0.4
Jannero Pargo,-10.5,-7.4,-3.0,-0.2,33,0.319,102,19.6,3.3,18.3,0.625,0.063,WAS,2013,0.15,0.417,1.0
Jason Collins,-5.2,-8.9,3.7,0.0,34,0.291,54,22.5,8.2,7.5,0.0,0.333,WAS,2013,0.0,0.167,1.0
Nikola Vučević,-0.5,0.0,-0.5,0.9,22,0.534,2559,13.0,20.2,19.3,0.003,0.142,ORL,2013,0.0,0.52,0.683
Arron Afflalo,-2.9,-1.1,-1.8,-0.5,27,0.527,2307,12.1,5.8,22.5,0.265,0.246,ORL,2013,0.3,0.489,0.857
Jameer Nelson,-1.2,0.1,-1.3,0.4,30,0.498,1977,15.7,6.0,22.5,0.455,0.131,ORL,2013,0.341,0.435,0.873
Maurice Harkless,-1.3,-1.6,0.3,0.4,19,0.504,1974,10.0,9.6,15.9,0.207,0.227,ORL,2013,0.274,0.51,0.57
E'Twaun Moore,-2.3,-1.6,-0.7,-0.1,23,0.471,1682,14.4,5.6,19.7,0.329,0.099,ORL,2013,0.34,0.424,0.797
J.J. Redick,0.4,2.2,-1.8,0.9,28,0.592,1575,14.1,4.3,21.5,0.515,0.222,ORL,2013,0.39,0.514,0.891
Andrew Nicholson,-2.7,-1.8,-0.9,-0.2,23,0.557,1249,13.0,11.7,22.1,0.0,0.193,ORL,2013,0.0,0.527,0.798
Glen Davis,-1.9,-1.6,-0.3,0.0,27,0.483,1064,10.8,13.1,25.4,0.004,0.245,ORL,2013,0.0,0.45,0.718
Tobias Harris,0.0,0.5,-0.5,0.5,20,0.524,974,9.7,13.3,23.1,0.219,0.28,ORL,2013,0.31,0.494,0.721
DeQuan Jones,-4.5,-3.8,-0.8,-0.5,22,0.485,803,11.1,7.4,15.3,0.161,0.234,ORL,2013,0.257,0.47,0.667
Beno Udrih,-1.3,0.4,-1.8,0.1,30,0.512,738,17.0,4.8,20.0,0.223,0.294,ORL,2013,0.396,0.411,0.857
Josh McRoberts,-1.9,-1.9,0.0,0.0,25,0.478,685,14.4,11.3,12.9,0.359,0.196,ORL,2013,0.309,0.439,0.733
Kyle O'Quinn,-1.6,-1.9,0.3,0.1,22,0.535,638,14.6,18.5,18.1,0.005,0.228,ORL,2013,0.0,0.515,0.667
Gustavo Ayón,-2.0,-3.3,1.3,0.0,27,0.54,571,21.1,13.8,14.3,0.0,0.304,ORL,2013,0.0,0.536,0.5
Ish Smith,-5.2,-4.5,-0.7,-0.3,24,0.357,378,18.5,6.9,17.6,0.147,0.06,ORL,2013,0.235,0.354,0.429
Doron Lamb,-5.7,-4.2,-1.5,-0.3,21,0.498,297,11.6,5.5,13.2,0.309,0.279,ORL,2013,0.476,0.362,0.632
Hedo Türkoğlu,-8.2,-7.5,-0.7,-0.3,33,0.288,189,17.7,7.8,16.3,0.453,0.113,ORL,2013,0.042,0.448,0.5
Al Harrington,-4.5,-3.0,-1.5,-0.1,32,0.434,119,10.6,12.8,25.1,0.526,0.07,ORL,2013,0.267,0.444,0.75
Kobe Bryant,4.6,4.7,-0.1,5.0,34,0.57,3013,13.3,7.9,31.9,0.255,0.392,LAL,2013,0.324,0.51,0.839
Dwight Howard,0.6,-0.6,1.1,1.8,27,0.573,2722,16.6,19.1,22.2,0.007,0.887,LAL,2013,0.167,0.581,0.492
Metta World Peace,0.4,-0.5,0.9,1.5,33,0.517,2530,9.8,8.1,17.5,0.5,0.205,LAL,2013,0.342,0.464,0.734
Jodie Meeks,-1.0,-0.7,-0.3,0.4,25,0.54,1663,8.3,5.7,16.7,0.645,0.181,LAL,2013,0.357,0.441,0.896
Pau Gasol,2.0,1.1,0.9,1.7,32,0.512,1655,13.7,14.0,20.5,0.048,0.307,LAL,2013,0.286,0.475,0.702
Antawn Jamison,-0.1,1.0,-1.1,0.8,36,0.561,1636,7.7,12.2,18.7,0.405,0.237,LAL,2013,0.361,0.535,0.691
Steve Nash,0.4,1.8,-1.4,1.0,38,0.605,1627,19.3,4.8,17.8,0.274,0.244,LAL,2013,0.438,0.519,0.922
Earl Clark,-0.7,-1.2,0.5,0.4,25,0.51,1363,12.9,13.1,15.7,0.269,0.197,LAL,2013,0.337,0.479,0.697
Steve Blake,0.5,0.1,0.4,0.7,32,0.573,1175,17.8,6.2,13.2,0.633,0.13,LAL,2013,0.421,0.424,0.771
Chris Duhon,-2.9,-2.4,-0.5,-0.2,30,0.517,820,23.7,4.6,9.2,0.74,0.106,LAL,2013,0.363,0.438,0.462
Darius Morris,-4.2,-3.3,-0.9,-0.4,22,0.475,683,18.1,4.6,16.2,0.351,0.197,LAL,2013,0.364,0.402,0.649
Jordan Hill,-1.6,-0.1,-1.6,0.0,25,0.533,458,12.5,20.0,20.2,0.013,0.394,LAL,2013,0.0,0.503,0.656
Robert Sacre,-8.8,-8.0,-0.7,-0.4,23,0.407,203,15.9,9.2,13.8,0.0,0.229,LAL,2013,0.0,0.375,0.636
Devin Ebanks,-7.7,-5.3,-2.5,-0.3,23,0.411,197,12.2,11.5,20.4,0.301,0.192,LAL,2013,0.273,0.353,0.786
Andrew Goudelock,-15.9,-9.7,-6.2,0.0,24,0.0,6,0.0,9.2,14.8,0.0,0.0,LAL,2013,0.0,0.0,0.0
Darius Johnson-Odom,-21.0,-15.0,-6.0,0.0,23,0.0,6,0.0,36.7,29.7,0.25,0.0,LAL,2013,0.0,0.0,0.0
Blake Griffin,4.1,3.2,0.8,4.0,23,0.572,2598,12.8,15.2,25.4,0.026,0.397,LAC,2013,0.179,0.548,0.66
Chris Paul,8.8,6.4,2.4,6.4,27,0.594,2335,13.7,6.7,22.6,0.271,0.377,LAC,2013,0.328,0.538,0.885
Jamal Crawford,1.0,2.3,-1.3,1.7,32,0.558,2230,11.5,3.4,26.0,0.39,0.244,LAC,2013,0.376,0.477,0.871
Matt Barnes,1.8,1.1,0.7,2.0,32,0.566,2058,11.0,10.6,18.1,0.481,0.173,LAC,2013,0.342,0.574,0.744
DeAndre Jordan,-0.2,-0.1,-0.2,0.9,24,0.606,2010,14.3,17.6,15.9,0.0,0.51,LAC,2013,0.0,0.643,0.386
Caron Butler,-1.3,-0.1,-1.2,0.3,32,0.535,1879,8.7,7.1,20.2,0.458,0.125,LAC,2013,0.388,0.454,0.833
Lamar Odom,-0.7,-2.8,2.1,0.6,33,0.429,1616,18.3,17.7,13.3,0.246,0.115,LAC,2013,0.2,0.464,0.476
Eric Bledsoe,3.5,1.3,2.2,2.2,23,0.513,1553,17.9,8.6,22.5,0.137,0.236,LAC,2013,0.397,0.453,0.791
Willie Green,-0.8,-0.2,-0.7,0.3,31,0.562,1188,7.2,4.9,16.6,0.43,0.083,LAC,2013,0.428,0.486,0.719
Ronny Turiaf,-1.7,-3.2,1.5,0.1,30,0.485,701,18.9,12.9,10.0,0.0,0.649,LAC,2013,0.0,0.505,0.365
Ryan Hollins,-3.9,-4.0,0.2,-0.3,28,0.674,663,22.4,12.5,13.6,0.0,0.772,LAC,2013,0.0,0.614,0.75
Grant Hill,-5.6,-5.3,-0.3,-0.4,40,0.428,437,18.7,6.7,14.0,0.112,0.245,LAC,2013,0.273,0.402,0.583
Chauncey Billups,0.5,1.6,-1.1,0.3,36,0.601,418,14.5,4.6,19.6,0.682,0.364,LAC,2013,0.367,0.476,0.938
Maalik Wayns,0.9,-1.4,2.2,0.0,21,0.563,37,10.1,3.2,24.4,0.375,0.25,LAC,2013,0.333,0.5,1.0
DaJuan Summers,-8.9,-6.3,-2.6,0.0,25,0.25,7,0.0,17.0,26.1,0.0,0.0,LAC,2013,0.0,0.25,0.0
Stephen Curry,5.4,5.3,0.1,5.6,24,0.589,2983,13.7,5.8,26.4,0.432,0.21,GSW,2013,0.453,0.449,0.9
Klay Thompson,-0.3,-0.1,-0.2,1.3,22,0.533,2936,11.0,5.7,21.8,0.437,0.13,GSW,2013,0.401,0.437,0.841
David Lee,1.8,1.4,0.4,2.8,29,0.561,2907,13.7,16.8,23.2,0.003,0.276,GSW,2013,0.0,0.521,0.797
Jarrett Jack,0.5,1.1,-0.6,1.4,29,0.542,2349,14.3,5.7,21.0,0.237,0.231,GSW,2013,0.404,0.466,0.843
Harrison Barnes,-1.7,-1.6,-0.1,0.1,20,0.526,2058,12.4,8.9,17.7,0.231,0.303,GSW,2013,0.359,0.464,0.758
Carl Landry,-0.2,0.5,-0.7,0.8,29,0.605,1876,13.7,14.2,20.0,0.005,0.453,GSW,2013,0.333,0.541,0.817
Festus Ezeli,-3.4,-4.0,0.7,-0.4,23,0.467,1120,23.5,15.4,10.7,0.0,0.479,GSW,2013,0.0,0.438,0.531
Draymond Green,-3.6,-5.0,1.4,-0.4,22,0.404,1061,15.4,13.5,14.0,0.261,0.214,GSW,2013,0.209,0.368,0.818
Andrew Bogut,1.4,-1.4,2.8,0.7,28,0.463,786,14.8,17.2,13.4,0.005,0.207,GSW,2013,1.0,0.448,0.5
Richard Jefferson,-1.3,-1.8,0.6,0.1,32,0.552,568,12.6,8.1,14.4,0.331,0.39,GSW,2013,0.311,0.527,0.717
Andris Biedriņš,-1.0,-4.8,3.8,0.1,26,0.449,495,34.4,17.0,3.7,0.0,0.619,GSW,2013,0.0,0.476,0.308
Charles Jenkins,-5.4,-4.8,-0.7,-0.3,23,0.445,291,17.3,4.0,16.9,0.024,0.217,GSW,2013,0.5,0.42,0.556
Kent Bazemore,-2.4,-3.1,0.7,0.0,23,0.454,267,11.7,4.5,25.7,0.293,0.379,GSW,2013,0.294,0.402,0.614
Jeremy Tyler,-9.4,-7.6,-1.8,-0.1,21,0.413,63,18.4,14.9,23.2,0.0,0.25,GSW,2013,0.0,0.375,0.667
Brandon Rush,-1.0,-2.7,1.7,0.0,27,0.678,25,22.5,2.2,23.9,0.222,0.333,GSW,2013,0.0,0.857,0.667
Malcolm Thomas,0.4,-2.2,2.6,0.0,24,0.543,21,26.6,13.1,8.0,0.0,4.0,GSW,2013,0.0,0.0,0.75
Goran Dragić,1.4,1.7,-0.3,2.2,26,0.54,2581,16.8,5.2,21.7,0.305,0.36,PHO,2013,0.319,0.497,0.748
Luis Scola,-0.5,-0.3,-0.2,0.8,32,0.516,2184,11.0,14.1,23.3,0.017,0.251,PHO,2013,0.188,0.477,0.787
Jared Dudley,0.6,1.0,-0.4,1.5,27,0.582,2170,12.0,6.4,17.2,0.405,0.242,PHO,2013,0.391,0.52,0.796
P.J. Tucker,-1.5,-1.3,-0.1,0.2,27,0.525,1910,12.2,10.4,12.8,0.158,0.194,PHO,2013,0.314,0.503,0.744
Marcin Gortat,-0.5,-0.8,0.3,0.7,28,0.543,1876,13.6,15.6,17.2,0.005,0.244,PHO,2013,0.0,0.524,0.652
Markieff Morris,-1.9,-2.2,0.2,0.0,23,0.473,1837,12.8,12.3,19.7,0.205,0.194,PHO,2013,0.336,0.426,0.732
Michael Beasley,-4.7,-2.7,-2.0,-1.1,24,0.462,1554,14.9,10.3,27.6,0.188,0.164,PHO,2013,0.313,0.426,0.746
Shannon Brown,-1.6,-1.1,-0.5,0.2,27,0.493,1402,10.6,6.0,22.2,0.247,0.219,PHO,2013,0.277,0.467,0.784
Jermaine O'Neal,-1.3,-1.9,0.6,0.2,34,0.538,1029,14.8,16.2,21.4,0.0,0.31,PHO,2013,0.0,0.482,0.835
Wesley Johnson,-3.3,-1.6,-1.7,-0.3,25,0.485,953,10.4,7.3,21.4,0.391,0.088,PHO,2013,0.323,0.461,0.771
Sebastian Telfair,-1.7,-1.4,-0.3,0.1,27,0.505,795,16.3,4.9,18.2,0.457,0.231,PHO,2013,0.381,0.381,0.772
Kendall Marshall,-5.2,-3.5,-1.7,-0.6,21,0.455,702,26.6,3.4,13.6,0.483,0.093,PHO,2013,0.315,0.423,0.571
Marcus Morris,-4.4,-3.9,-0.5,-0.2,23,0.453,370,14.2,8.9,20.2,0.31,0.333,PHO,2013,0.308,0.448,0.405
Hamed Haddadi,-6.5,-6.7,0.2,-0.3,27,0.479,235,27.3,21.0,18.7,0.0,0.41,PHO,2013,0.0,0.459,0.52
Diante Garrett,-4.4,-3.6,-0.9,-0.1,24,0.375,149,23.1,5.7,20.7,0.306,0.204,PHO,2013,0.2,0.382,0.5
Luke Zeller,-7.2,-4.1,-3.0,-0.1,25,0.365,58,0.0,9.8,19.9,0.192,0.0,PHO,2013,0.2,0.381,0.0
DeMarcus Cousins,0.2,0.7,-0.5,1.2,22,0.524,2289,15.5,18.7,28.1,0.021,0.408,SAC,2013,0.182,0.471,0.738
Jason Thompson,-2.6,-1.0,-1.6,-0.3,26,0.533,2285,10.8,13.8,18.2,0.004,0.277,SAC,2013,0.0,0.504,0.694
John Salmons,-2.5,-1.1,-1.5,-0.3,33,0.509,2278,11.4,5.2,14.5,0.436,0.18,SAC,2013,0.371,0.42,0.773
Isaiah Thomas,0.5,2.5,-2.0,1.3,23,0.574,2122,12.7,4.4,23.0,0.386,0.345,SAC,2013,0.358,0.491,0.882
Tyreke Evans,1.8,2.0,-0.2,1.9,23,0.558,2016,12.6,8.2,22.3,0.174,0.354,SAC,2013,0.338,0.508,0.775
Marcus Thornton,0.3,2.3,-2.0,1.0,25,0.552,1726,7.6,6.0,23.1,0.49,0.163,SAC,2013,0.372,0.484,0.881
Chuck Hayes,-1.4,-1.2,-0.2,0.2,29,0.469,1209,17.2,14.2,9.4,0.005,0.253,SAC,2013,0.0,0.444,0.625
Jimmer Fredette,-1.3,1.1,-2.5,0.2,23,0.546,967,13.1,4.2,23.9,0.381,0.242,SAC,2013,0.417,0.423,0.859
Aaron Brooks,-2.1,-0.7,-1.4,0.0,28,0.562,959,16.2,4.7,18.0,0.419,0.172,SAC,2013,0.378,0.517,0.769
James Johnson,-3.5,-3.9,0.3,-0.3,25,0.442,878,17.9,9.5,19.3,0.074,0.237,SAC,2013,0.095,0.439,0.597
Thomas Robinson,-5.6,-3.7,-1.9,-0.7,21,0.45,809,19.2,16.9,18.6,0.0,0.292,SAC,2013,0.0,0.424,0.577
Francisco García,-0.6,-1.1,0.6,0.3,31,0.488,710,8.7,5.5,14.5,0.532,0.068,SAC,2013,0.367,0.385,0.857
Patrick Patterson,-0.6,0.5,-1.1,0.2,23,0.554,556,9.8,12.0,15.4,0.214,0.083,SAC,2013,0.444,0.508,0.786
Travis Outlaw,-2.4,-0.5,-1.9,0.0,28,0.5,444,8.7,7.9,21.9,0.282,0.294,SAC,2013,0.28,0.472,0.731
Toney Douglas,1.8,-0.2,1.9,0.4,26,0.558,376,17.1,7.3,17.3,0.474,0.14,SAC,2013,0.389,0.467,1.0
Cole Aldrich,-0.5,-1.0,0.5,0.1,24,0.598,175,17.7,20.7,12.9,0.0,0.297,SAC,2013,0.0,0.568,0.727
Tyler Honeycutt,-13.2,-8.4,-4.8,-0.1,22,0.337,32,29.6,18.0,23.4,0.182,0.182,SAC,2013,0.0,0.333,1.0
Damian Lillard,0.3,2.1,-1.9,1.8,22,0.546,3167,14.5,4.7,24.2,0.391,0.249,POR,2013,0.368,0.469,0.844
Nicolas Batum,2.8,2.3,0.5,3.4,24,0.566,2807,17.0,8.5,18.2,0.533,0.252,POR,2013,0.372,0.481,0.848
LaMarcus Aldridge,1.3,1.7,-0.4,2.3,27,0.53,2790,8.9,14.0,26.5,0.011,0.264,POR,2013,0.143,0.488,0.81
Wesley Matthews,0.5,0.7,-0.2,1.5,26,0.574,2403,10.9,4.6,19.1,0.526,0.231,POR,2013,0.398,0.478,0.797
J.J. Hickson,0.2,1.3,-1.1,1.3,24,0.591,2323,14.4,20.7,19.9,0.003,0.36,POR,2013,0.0,0.563,0.679
Meyers Leonard,-3.3,-2.7,-0.6,-0.4,20,0.596,1206,13.4,12.3,13.9,0.025,0.321,POR,2013,0.429,0.548,0.809
Will Barton,-4.6,-4.0,-0.6,-0.6,22,0.437,894,15.1,9.4,20.4,0.21,0.21,POR,2013,0.138,0.447,0.769
Victor Claver,-3.7,-3.6,0.0,-0.3,24,0.462,812,17.5,8.5,13.9,0.46,0.159,POR,2013,0.287,0.48,0.467
Luke Babbitt,-2.4,-1.7,-0.7,-0.1,23,0.509,730,8.4,10.9,16.4,0.761,0.056,POR,2013,0.348,0.429,0.769
Eric Maynor,-4.2,-1.6,-2.7,-0.3,25,0.508,572,20.7,2.8,18.6,0.301,0.247,POR,2013,0.38,0.44,0.683
Sasha Pavlović,-3.3,-4.9,1.6,-0.2,29,0.423,528,10.3,6.2,11.8,0.504,0.05,POR,2013,0.3,0.407,0.167
